"","p-value","R-squared","p.valor_beta0","p.valor_Time","p.valor_Time2","p.valor_Time3","p.valor_Time4","p.valor_Time5","p.valor_Time6"
"Dm_00009812-RA",3.13547627466971e-14,0.689287247056138,1.11744921891156e-17,3.83640004359085e-05,NA,NA,0.00162724405968615,0.00184467075190652,0.00197233707078979
"Dm_00011296-RA",9.10289751856222e-13,0.674284786813784,4.44334812130563e-23,2.3834371442667e-07,NA,NA,NA,NA,NA
"Dm_00010227-RA",2.44355569898038e-12,0.712638815233361,2.63260610609421e-26,0.000507693611138793,0.0021431318248565,0.00286069052573538,NA,NA,0.00343957845505626
"Dm_00010908-RA",2.09797139176523e-05,0.611530348408625,3.12128320190912e-20,0.00765269398832834,0.0132747955211858,0.0177885864166442,0.020514547492059,0.022067728056463,0.0229776714928894
"Dm_00009899-RA",7.70617903547715e-12,0.659144979833972,1.26375011327406e-30,NA,NA,1.19351601436376e-06,NA,NA,NA
"Dm_00010878-RA",9.11553849116046e-11,0.745395819642392,9.61056129264821e-22,0.00583656500577712,0.0127889535905177,0.016143247671993,0.0176388476289866,0.0183402145570917,0.0187027029221644
"Dm_00009239-RA",3.5070272154105e-06,0.632746890042495,1.45436735906089e-19,0.0149256922023365,0.0111226471534532,0.0113347789545891,0.0116422838324307,0.0118388153924256,0.0119581748673863
"Dm_00010708-RA",3.31306596701936e-07,0.659425773040543,1.97612405733978e-15,0.00159317731700332,0.0133397487016797,0.0240901375755387,0.0302457364837771,0.0335263114523099,0.0353474403280883
"Dm_00011136-RA",1.89206693512377e-12,0.651287924978314,1.18912609578799e-13,NA,0.000402831469781399,0.000561078946158672,0.000615188100273139,0.000635304402476333,NA
"Dm_00010628-RA",5.77448678937247e-11,0.683932670043932,2.19172388109651e-32,NA,0.00270634833372962,0.00703705649072849,0.0110133900851249,0.0142075015091127,NA
"Dm_00008505-RA",2.01363181869055e-39,0.888174137583974,9.39593290350283e-12,1.81758634072848e-06,5.7866916874345e-05,0.00021168575007996,0.000378248278928517,0.000504107525638221,0.000589463919235504
"Dm_00007961-RA",1.34175839557947e-06,0.669433443844604,3.16282089260661e-14,0.000155107152613334,0.000351363668703765,0.000471946575170171,0.000540440000014478,0.000579017897132764,0.000601635496178349
"Dm_00010991-RA",1.68920936675819e-13,0.717754304867173,4.56479072662337e-18,NA,NA,0.00146762496813167,0.00154667370121433,0.00156599947245087,0.00157064986895732
"Dm_00010968-RA",5.96366209316584e-13,0.705869479725546,NA,NA,0.00142195589903319,0.00100723368225964,0.000929836190195183,0.000927150008934835,NA
"Dm_00009817-RA",1.18818923945705e-09,0.66461846251425,8.04958974037781e-21,NA,NA,0.0263611075146254,0.0314944003090598,0.0337577796415246,0.0348553910888017
"Dm_00009678-RA",2.31714800278817e-13,0.783103948456144,8.91066154178702e-11,0.0196379411398222,0.0247530563568906,0.0310566029771955,0.0348542155159612,0.0370050334249788,0.0382620148320741
"Dm_00009677-RA",5.50817427328178e-19,0.82931999324355,4.80888628978404e-10,0.00242815267353154,0.0027236711450557,0.00361785782020008,0.00422779979310136,0.00459495070254515,0.00481673704660662
"Dm_00009682-RA",1.60564482852794e-07,0.685925438607014,8.82028355296457e-13,0.0271204614174887,0.025798619696124,0.0284305295238068,0.0301023107656845,0.0310485198571437,0.0315954734594413
"Dm_00011187-RA",3.15566543011757e-10,0.681799802672184,3.04694478753196e-22,NA,0.000226642261077483,0.00026135274828227,0.000274779575866267,0.000281118387375361,0.000284496269005237
"Dm_00015606-RA",9.54180512086913e-08,0.628692359455725,9.38037119693571e-32,NA,0.0193976898661873,0.0205720337724372,0.0212402725952572,0.0219972872221618,NA
"Dm_00015607-RA",3.53914493815622e-08,0.646384428379208,4.52468656783537e-15,NA,0.00891427701945066,0.0138390521807322,0.0169825517873424,0.018841865474518,0.0199583297970969
"Dm_00014901-RA",2.78741423545678e-18,0.767875935995711,2.0398554619462e-16,NA,NA,0.000482174003511646,0.000654378196514263,0.000744029976380167,0.000792445660293438
"Dm_00015893-RA",1.96091732883289e-19,0.810908426927572,1.66302170224304e-08,0.0073300541630741,0.00997496651436522,0.0130980864178373,0.0151911973238127,0.0164749408283605,0.0172659514189557
"Dm_00015747-RA",3.35458526693145e-16,0.784901599268501,0.00695665948392408,NA,0.0058006880967735,0.0123575413864466,0.017353060532774,0.0209622435905967,NA
"Dm_00015748-RA",2.80616473995854e-11,0.646083799632535,NA,NA,0.00736990484484825,0.0117722497716289,0.0145515593149333,0.0163903973842478,NA
"Dm_00014070-RA",3.9534017508385e-09,0.690908823788536,8.48572112153396e-17,0.0012749152755241,0.00548538152861183,0.00903374246289648,0.0112321089706028,0.0124903704408509,0.0132269803258966
"Dm_00014489-RA",8.50188727231854e-11,0.664142547295263,7.48858236538103e-31,NA,NA,0.00192443841356649,0.00956043573588237,NA,NA
"Dm_00015526-RA",8.51300624680841e-09,0.688452045675919,4.28732851658464e-19,0.000504845238308203,0.000363443609615364,0.000416977024208847,0.000470949053407867,0.00051153733310083,NA
"Dm_00013653-RA",6.73403992212091e-26,0.738970384080423,NA,NA,0.00622950585447375,0.00797214029499059,0.00891533185236647,0.00943236009944632,0.00973175199246773
"Dm_00021120-RA",5.63690014472647e-24,0.851477766667693,0.0157980790955019,3.28617516257862e-05,6.51114703789365e-05,0.000108770147152319,0.000144601511303286,0.000168824542299937,0.000184442959372484
"Dm_00019462-RA",1.11750117944563e-07,0.697751513665388,7.67951548975802e-06,0.00106059384303264,0.00142687495423832,0.00199564727603437,0.00241363831638551,0.00267430182523622,0.00283426235691667
"Dm_00018430-RA",1.07803768571595e-10,0.676634389630267,3.575101696398e-05,NA,1.21028372589287e-06,NA,NA,NA,NA
"Dm_00017881-RA",7.80500171154457e-20,0.779391647513103,7.37985356942953e-06,NA,0.0175124429835618,0.0298861890114876,0.0379503661362795,0.0427635881542371,0.0456731419556965
"Dm_00017880-RA",2.08544819528579e-08,0.679659872451691,3.34640876547567e-13,NA,0.00378780204210755,0.00543099134368948,0.00645097023768003,0.00705632673861599,0.00742351990112702
"Dm_00017798-RA",5.16228967661019e-15,0.754390917491775,1.53106501184621e-06,NA,0.00555590211314297,0.00891288646547448,0.0111542612408699,0.012532731250861,0.0133847801923047
"Dm_00017869-RA",6.76368347116189e-08,0.634445114352525,1.82924447598004e-15,NA,NA,0.0308521402183948,0.0252882978284611,0.0228905853548921,0.0217047659184471
"Dm_00016097-RA",1.04178859892052e-17,0.724386187674665,NA,5.86697578496371e-06,NA,0.000867528970674694,NA,NA,NA
"Dm_00017721-RA",1.86671789904629e-14,0.778593156392124,1.50508770072283e-19,NA,0.0117135496300794,0.017374875971708,0.021563082302089,0.0242907269808807,0.0260291014015635
"Dm_00016386-RA",1.27060611940671e-15,0.718960125320657,2.38144625064694e-32,NA,NA,6.5926491681567e-08,NA,NA,NA
"Dm_00017826-RA",1.02849894721471e-08,0.692674947628542,2.16705138171417e-15,0.0342435355877501,0.00559352417971597,0.00295662816327772,0.00225802469283746,0.00197889238704158,NA
"Dm_00017810-RA",1.06373406616635e-07,0.624490889176497,1.17412606615779e-23,0.0170978336219037,0.0203367341432229,0.0258299311648705,0.034769208104351,NA,NA
"Dm_00016820-RA",1.61296433196392e-32,0.88758712336247,8.89669019103024e-16,7.69021949298488e-06,4.96319047530101e-05,0.000112875491959139,0.000167305735499764,0.000204681340625417,0.000228925957409042
"Dm_00017857-RA",7.58609525857258e-22,0.829501681334236,0.023873521214346,5.87978180775156e-05,7.29637936407488e-05,0.000101306749363096,0.000123233877100971,0.000137557861463774,0.000146639414868551
"Dm_00018049-RA",1.45924641827458e-09,0.665280422833278,1.8535318368491e-28,NA,NA,0.0104002593818892,0.0114727143838663,0.0119332680982404,0.0121738973048561
"Dm_00017595-RA",2.10672560619521e-11,0.734664108861892,2.70476259790943e-08,NA,3.08938186857459e-05,3.9564154122539e-05,4.46942123474227e-05,4.76560405871963e-05,4.94108699693592e-05
"Dm_00017916-RA",4.6335291012472e-14,0.704380485562145,3.10155186969871e-27,8.63354871677514e-08,NA,NA,NA,NA,NA
"Dm_00017384-RA",2.61775312518243e-07,0.625593730650476,1.26123638645092e-17,NA,3.71258846163788e-05,2.60420020119207e-05,2.31432967497518e-05,2.23714933529497e-05,NA
"Dm_00008053-RA",4.40983569176096e-07,0.6207928868849,1.44281938295969e-24,NA,0.00259782295212394,0.00474397025411415,0.00632953974407605,0.00732815739446964,0.00794561528840726
"Dm_00008092-RA",1.30912939689986e-08,0.655481633190373,2.53580814472106e-28,NA,NA,0.00276588111323156,0.00410499081461368,0.00495277686994417,0.0054798358978215
"Dm_00008473-RA",5.90242605569571e-15,0.779477998603696,5.62096351374257e-11,NA,1.87423688966995e-07,2.11895038823427e-07,2.28400978798853e-07,2.38119127849955e-07,2.43885029412923e-07
"Dm_00008471-RA",2.60005344348364e-06,0.601546456048248,3.96517243208735e-06,0.0256435359877341,0.0107102800233786,0.00928762256246995,0.00895986373394634,0.00885572194076988,0.00881453675865335
"Dm_00007997-RA",7.28995400259317e-21,0.826114962487995,6.96399388354591e-20,4.59067638982294e-06,6.47465393064729e-06,8.39068120696312e-06,9.52964464985679e-06,1.02446569979815e-05,NA
"Dm_00007578-RA",5.0846248117329e-13,0.672581234536513,6.02602478560642e-16,1.94554930400674e-07,NA,NA,NA,NA,NA
"Dm_00008480-RA",4.24166360841784e-09,0.715202698431179,2.92401356993434e-16,5.86470987004157e-06,8.50349564108475e-06,1.1602273559014e-05,1.36377935355129e-05,1.48352964103955e-05,1.55460059400968e-05
"Dm_00008483-RA",1.96427757642097e-09,0.687609418134226,4.75067266541773e-23,0.00508117049973306,0.010154569614566,NA,0.0155311405455043,0.0166934606021944,0.0174514492162128
"Dm_00008484-RA",3.04329561750293e-12,0.663978302420495,8.95498602334469e-28,NA,9.14602680613427e-05,NA,NA,0.0134317686890339,NA
"Dm_00008555-RA",8.94888015199856e-08,0.643639516164654,1.45145620492286e-17,0.0124175072516509,0.00863471072685794,0.0075534812980789,0.00692600715986232,0.00655658449859145,NA
"Dm_00008624-RA",7.28942605116824e-12,0.717253787530524,4.02231212715002e-10,0.00395968395359379,NA,0.0199153891902052,0.0240544029360374,0.0265795933184647,0.0281505148148695
"Dm_00008631-RA",1.9629619201727e-08,0.663739447001107,1.70261627530508e-17,0.0213698820410487,0.019416833524565,0.0216185430913434,0.0231817215723856,0.0241136063259737,0.0246696339027881
"Dm_00008632-RA",3.97122141601347e-07,0.609168643155618,1.54817078681875e-15,NA,0.00505391524766056,0.00819923454918748,0.0103287149577139,0.0116320194572164,0.0124319495334091
"Dm_00008626-RA",8.58940118044708e-08,0.661334347617739,2.77279646042383e-17,0.000188433804809818,0.000137663722676853,0.000155984947780523,0.00017306573929201,0.000184704210056261,NA
"Dm_00008627-RA",7.17576615463846e-13,0.770365545961858,4.90653805061471e-13,0.000373539119533138,0.00180671824182558,0.00325229894093802,0.00422510817756254,0.00480949107968393,0.00516153867393222
"Dm_00008107-RA",2.51575619947326e-05,0.60884262091901,4.58864469560742e-16,0.01779197649189,0.00768588003646785,0.00691555364411127,0.00676409960991752,0.00671822259861854,0.00669923594524809
"Dm_00008043-RA",7.19588241987408e-08,0.652737491162242,1.40456677819659e-23,NA,0.0121109389551577,0.00857998259976451,0.00719386985052145,0.00654716914461651,0.00620388722902613
"Dm_00006768-RA",2.00563204535564e-15,0.729537429620476,0.0328148724372321,3.45265258489755e-05,8.96085474477564e-06,7.48167878130218e-06,7.09353762375354e-06,6.92552413947916e-06,NA
"Dm_00008766-RA",4.86281919690681e-17,0.796297118197863,0.00264286786735091,0.000117991059491234,0.00019433565369748,0.000300777462425489,0.000382369687721326,0.000435290659264207,0.000468628619906462
"Dm_00008768-RA",7.39623249156219e-11,0.63249645866604,2.63016922393306e-34,NA,1.2157074883046e-06,NA,NA,NA,NA
"Dm_00006863-RA",1.73577754276815e-06,0.639840408391167,2.76470608968115e-15,0.00227115828654365,0.016822566754017,0.0291049491815288,0.0362193127408868,0.0401407079545149,0.0423879533292639
"Dm_00006762-RA",2.45189860242188e-09,0.694425626602223,4.2143624348618e-17,0.0389181728875446,0.0359707681516094,0.0356436779992399,0.0354756254541678,0.0353537557810876,0.0352695058047408
"Dm_00007469-RA",2.3004071888222e-10,0.719258985122722,3.73634059233681e-20,NA,0.00677665634536068,0.0106119689514621,0.013730353480984,0.0158192602705835,0.0171591176346167
"Dm_00007470-RA",3.72352007970567e-06,0.601668020692073,2.69663546658892e-14,NA,0.00866196585031241,0.00985590070065104,0.0109359369683908,0.0116572776130857,0.0121150552075282
"Dm_00008239-RA",1.35148735695854e-08,0.670423582748413,1.33068052465022e-29,NA,0.0184510709111562,0.0264975156895416,0.0299236485599137,0.0317145304374797,NA
"Dm_00007599-RA",8.94564185077803e-15,0.697951134375254,NA,3.51294787412638e-05,4.69193331188321e-05,0.000116388262650581,0.000187819937235424,0.000244724840941192,NA
"Dm_00008038-RA",2.38617648651082e-09,0.666717106567388,7.27220787960623e-15,NA,6.99283495097886e-06,1.14080167589177e-05,1.44567211293311e-05,1.63216834167694e-05,1.74603083613851e-05
"Dm_00008041-RA",1.07346194886832e-08,0.638618788137662,1.04596198250749e-19,NA,0.0305486258602987,0.0188847856418224,0.0166106850822445,0.0159306323676556,NA
"Dm_00008373-RA",9.10210131671982e-10,0.631153652476411,1.28137350278357e-11,0.00175977287060025,0.0118393577773572,0.020746599986178,0.0267977305599237,NA,NA
"Dm_00007864-RA",1.41262501458965e-09,0.691744786034912,6.32551078694094e-15,NA,0.0050609961712082,0.00849591468278478,0.0108540291054555,0.0123063187447529,0.0131993662200029
"Dm_00008567-RA",4.85558967156878e-16,0.738040365671734,5.97769976098046e-25,NA,NA,NA,NA,0.000513245784529602,0.00110104199444098
"Dm_00007380-RA",2.38851039230807e-05,0.609267740851224,2.95846191138837e-13,0.00161354671431075,0.00497495889990121,0.00684464605390194,0.00780644195789977,0.00831242645149296,0.00859580586477695
"Dm_00006549-RA",8.18732363920825e-09,0.67817285382988,6.94914456724785e-29,NA,0.0261991538462156,0.0318719638363653,0.0345739952857674,0.0359690344151587,0.0367445958285664
"Dm_00007135-RA",1.32825093514612e-07,0.686762956895466,5.92034131016141e-10,0.0153269194351687,0.0104952935214832,0.0113726782567246,0.0122108150760545,0.0127545996537208,0.0130940682438375
"Dm_00007133-RA",6.07322020221975e-11,0.732947306665911,1.16340166865853e-13,0.00382904646395576,0.0162056371569545,0.0231510384308516,0.0264957515446683,0.0281735070315469,0.0290873719458062
"Dm_00017465-RA",2.3286856098548e-15,0.706785435437237,1.0430099045561e-14,3.82026338046684e-05,NA,0.000208071584916858,0.000243511671249339,0.000269771231714527,NA
"Dm_00017245-RA",1.21969141001182e-10,0.718096127631235,1.15341019107914e-18,0.00329282101563896,0.00535328487761941,0.0091794132731549,0.0124144625748127,0.0147438366978254,NA
"Dm_00017502-RA",2.51625516297733e-07,0.63804718915646,3.64997316082081e-30,0.0016270355929611,0.000352750438925773,NA,0.000206157551534846,0.000203837948825054,0.000205833132941365
"Dm_00017513-RA",1.07612199405827e-06,0.603741194483891,6.935045581012e-25,NA,NA,0.000575337912336538,0.000701461926135039,0.000776421537558418,0.000822454487476222
"Dm_00017659-RA",5.67072692294224e-08,0.627618580110133,5.55990066977879e-17,0.000122156537892478,0.0014026392892895,0.00442269161630829,0.00782518355085955,NA,NA
"Dm_00017518-RA",5.84742799266252e-08,0.651592929886656,1.70808179292297e-24,NA,6.55129418975658e-05,9.12935556706603e-05,0.000104426747500805,0.000110448293588124,NA
"Dm_00017206-RA",2.76255330154646e-12,0.641867169819454,4.60223905820104e-27,NA,2.28272381070275e-07,NA,NA,NA,NA
"Dm_00012207-RA",3.90825861667023e-06,0.618850370284321,6.2929470710925e-21,NA,0.00016524355524402,0.000305193657515488,0.000420992952995558,0.000498648075141762,NA
"Dm_00017304-RA",3.77561212141794e-06,0.605592408349934,8.35195840571332e-26,0.00051981944727662,0.00126186401785146,0.00260963073283753,0.00403495206666718,0.00525915295243886,NA
"Dm_00017359-RA",4.40007566343312e-10,0.6956693372081,NA,NA,0.0189460859514871,0.0248641836790029,0.0281432471008432,0.0299615377731245,0.0310193895280376
"Dm_00017338-RA",3.02762062457141e-07,0.688347718613389,2.28455216753082e-16,0.000573869368672269,0.00267999898432109,0.00441153168910005,0.00547288140909101,0.00608158136037967,0.0064394595359578
"Dm_00017594-RA",9.39452383977798e-16,0.783274283047258,1.86614281166139e-20,NA,0.000826477603842351,0.000968709816629443,0.00106878962260743,0.00112578871467066,0.00115862356239758
"Dm_00016105-RA",6.67194186083083e-09,0.676439288157981,7.86793381724633e-19,7.36613669572946e-05,2.15638186480496e-05,1.87113097160151e-05,1.96987143563723e-05,2.11559752374786e-05,NA
"Dm_00009964-RA",7.6116717931405e-08,0.628241789659134,1.25257849636722e-22,NA,NA,0.00363778362806158,0.00458846209220354,0.00512720843386733,0.00545161337710193
"Dm_00009517-RA",6.87771399168777e-11,0.7240750933043,4.08857295849576e-16,3.77172717848519e-05,7.88497715655328e-06,4.6491539405133e-06,3.75588451399105e-06,3.39726904161426e-06,NA
"Dm_00010013-RA",2.21057405996298e-09,0.685952653032416,7.93314084524136e-25,0.000446396883109623,0.000527223452187937,0.000533209593881632,0.000573411179952437,NA,NA
"Dm_00008306-RA",6.53184594559024e-11,0.611902412742814,1.16918543313241e-28,NA,1.40352640779304e-06,NA,NA,NA,NA
"Dm_00010047-RA",2.90562140695969e-10,0.723053077615907,1.27676553015171e-08,7.21974021801349e-06,1.2861868599285e-05,1.62089731956543e-05,1.81922211418685e-05,1.94875624377178e-05,NA
"Dm_00009973-RA",8.23510460592285e-08,0.61933502827383,6.25200554016812e-10,0.00211673292507515,0.0114646642752388,0.0268319310220299,0.0436782426893937,NA,NA
"Dm_00009004-RA",2.36146358641372e-10,0.662870555229751,1.92990598015825e-28,0.000520535148231313,0.00134645491466742,0.00164030468353483,NA,NA,0.00207710727547166
"Dm_00010456-RA",8.47419335411105e-07,0.605092474929236,NA,0.00834560104662363,0.0132836949856669,0.0180328125115234,0.0209295927186866,0.0225741553348664,0.0235341535614031
"Dm_00010306-RA",1.96194316940327e-08,0.715299088290891,2.92780248508915e-19,0.00403906279450061,0.00534815170467072,0.00649933225493001,0.0072111521123665,0.00762627066183989,0.00787356940934885
"Dm_00010104-RA",1.50410145108682e-12,0.756157474808307,NA,1.02808170183346e-05,NA,5.82828800337608e-05,7.94848888594973e-05,9.38597601545157e-05,0.000103265576213118
"Dm_00009590-RA",1.60374160933084e-36,0.898328259266886,1.39163749523978e-23,3.62057817625647e-05,0.000470573762907897,0.00122157114408516,0.00185555329017413,0.00227585044440079,0.00254106171151268
